inputfile,table,encoding,check,result,expectedResult,time
./benchmarkTables/Table3_450.rt,Table3,UeUfVs,completeness,Unknown,Incomplete,35.825
./benchmarkTables/Table4_450.rt,Table4,UeArFs,completeness,Complete,Complete,0.504
./benchmarkTables/Table4_450.rt,Table4,UeArVs,completeness,Complete,Complete,0.506
./benchmarkTables/Table4_450.rt,Table4,UeUfFs,completeness,Complete,Complete,0.495
./benchmarkTables/Table4_450.rt,Table4,UeUfVs,completeness,Complete,Complete,0.510
./benchmarkTables/Table1_500.rt,Table1,UeArFs,completeness,Unknown,Incomplete,16.661
./benchmarkTables/Table1_500.rt,Table1,UeArVs,completeness,Unknown,Incomplete,16.437
./benchmarkTables/Table1_500.rt,Table1,UeUfFs,completeness,Unknown,Incomplete,12.171
./benchmarkTables/Table1_500.rt,Table1,UeUfVs,completeness,Unknown,Incomplete,20.100
./benchmarkTables/Table2_500.rt,Table2,UeArFs,completeness,Complete,Complete,0.493
./benchmarkTables/Table2_500.rt,Table2,UeArVs,completeness,Complete,Complete,0.482
./benchmarkTables/Table2_500.rt,Table2,UeUfFs,completeness,Complete,Complete,0.507
./benchmarkTables/Table2_500.rt,Table2,UeUfVs,completeness,Complete,Complete,0.480
./benchmarkTables/Table3_500.rt,Table3,UeArFs,completeness,Unknown,Incomplete,13.823
./benchmarkTables/Table3_500.rt,Table3,UeArVs,completeness,Unknown,Incomplete,15.925
./benchmarkTables/Table3_500.rt,Table3,UeUfFs,completeness,Unknown,Incomplete,12.539
./benchmarkTables/Table3_500.rt,Table3,UeUfVs,completeness,Unknown,Incomplete,35.005
./benchmarkTables/Table4_500.rt,Table4,UeArFs,completeness,Complete,Complete,0.516
./benchmarkTables/Table4_500.rt,Table4,UeArVs,completeness,Complete,Complete,0.500
./benchmarkTables/Table4_500.rt,Table4,UeUfFs,completeness,Complete,Complete,0.511
./benchmarkTables/Table4_500.rt,Table4,UeUfVs,completeness,Complete,Complete,0.497
./benchmarkTables/Table1_550.rt,Table1,UeArFs,completeness,Unknown,Incomplete,16.869
./benchmarkTables/Table1_550.rt,Table1,UeArVs,completeness,Unknown,Incomplete,16.484
./benchmarkTables/Table1_550.rt,Table1,UeUfFs,completeness,Unknown,Incomplete,11.345
./benchmarkTables/Table1_550.rt,Table1,UeUfVs,completeness,Unknown,Incomplete,19.995
./benchmarkTables/Table2_550.rt,Table2,UeArFs,completeness,Complete,Complete,0.511
./benchmarkTables/Table2_550.rt,Table2,UeArVs,completeness,Complete,Complete,0.515
./benchmarkTables/Table2_550.rt,Table2,UeUfFs,completeness,Complete,Complete,0.502
./benchmarkTables/Table2_550.rt,Table2,UeUfVs,completeness,Complete,Complete,0.516
./benchmarkTables/Table3_550.rt,Table3,UeArFs,completeness,Unknown,Incomplete,14.226
./benchmarkTables/Table3_550.rt,Table3,UeArVs,completeness,Unknown,Incomplete,16.318
./benchmarkTables/Table3_550.rt,Table3,UeUfFs,completeness,Unknown,Incomplete,12.487
./benchmarkTables/Table3_550.rt,Table3,UeUfVs,completeness,Unknown,Incomplete,34.790
./benchmarkTables/Table4_550.rt,Table4,UeArFs,completeness,Complete,Complete,0.503
./benchmarkTables/Table4_550.rt,Table4,UeArVs,completeness,Complete,Complete,0.502
./benchmarkTables/Table4_550.rt,Table4,UeUfFs,completeness,Complete,Complete,0.510
./benchmarkTables/Table4_550.rt,Table4,UeUfVs,completeness,Complete,Complete,0.489
./benchmarkTables/Table1_600.rt,Table1,UeArFs,completeness,Unknown,Incomplete,16.890
./benchmarkTables/Table1_600.rt,Table1,UeArVs,completeness,Unknown,Incomplete,17.941
./benchmarkTables/Table1_600.rt,Table1,UeUfFs,completeness,Unknown,Incomplete,12.471
./benchmarkTables/Table1_600.rt,Table1,UeUfVs,completeness,Unknown,Incomplete,20.556
./benchmarkTables/Table2_600.rt,Table2,UeArFs,completeness,Complete,Complete,0.505
./benchmarkTables/Table2_600.rt,Table2,UeArVs,completeness,Complete,Complete,0.511
./benchmarkTables/Table2_600.rt,Table2,UeUfFs,completeness,Complete,Complete,0.513
./benchmarkTables/Table2_600.rt,Table2,UeUfVs,completeness,Complete,Complete,0.498
./benchmarkTables/Table3_600.rt,Table3,UeArFs,completeness,Unknown,Incomplete,14.114
./benchmarkTables/Table3_600.rt,Table3,UeArVs,completeness,Unknown,Incomplete,16.661
./benchmarkTables/Table3_600.rt,Table3,UeUfFs,completeness,Unknown,Incomplete,12.504
./benchmarkTables/Table3_600.rt,Table3,UeUfVs,completeness,Unknown,Incomplete,35.089
./benchmarkTables/Table4_600.rt,Table4,UeArFs,completeness,Complete,Complete,0.501
./benchmarkTables/Table4_600.rt,Table4,UeArVs,completeness,Complete,Complete,0.513
./benchmarkTables/Table4_600.rt,Table4,UeUfFs,completeness,Complete,Complete,0.510
./benchmarkTables/Table4_600.rt,Table4,UeUfVs,completeness,Complete,Complete,0.504
./benchmarkTables/Table1_650.rt,Table1,UeArFs,completeness,Unknown,Incomplete,12.830
./benchmarkTables/Table1_650.rt,Table1,UeArVs,completeness,Unknown,Incomplete,16.221
./benchmarkTables/Table1_650.rt,Table1,UeUfFs,completeness,Unknown,Incomplete,12.022
./benchmarkTables/Table1_650.rt,Table1,UeUfVs,completeness,Unknown,Incomplete,20.432
./benchmarkTables/Table2_650.rt,Table2,UeArFs,completeness,Complete,Complete,0.495
./benchmarkTables/Table2_650.rt,Table2,UeArVs,completeness,Complete,Complete,0.500
./benchmarkTables/Table2_650.rt,Table2,UeUfFs,completeness,Complete,Complete,0.507
./benchmarkTables/Table2_650.rt,Table2,UeUfVs,completeness,Complete,Complete,0.499
./benchmarkTables/Table3_650.rt,Table3,UeArFs,completeness,Unknown,Incomplete,14.140
./benchmarkTables/Table3_650.rt,Table3,UeArVs,completeness,Unknown,Incomplete,16.681
./benchmarkTables/Table3_650.rt,Table3,UeUfFs,completeness,Unknown,Incomplete,12.534
./benchmarkTables/Table3_650.rt,Table3,UeUfVs,completeness,Unknown,Incomplete,35.217
./benchmarkTables/Table4_650.rt,Table4,UeArFs,completeness,Complete,Complete,0.501
./benchmarkTables/Table4_650.rt,Table4,UeArVs,completeness,Complete,Complete,0.505
./benchmarkTables/Table4_650.rt,Table4,UeUfFs,completeness,Complete,Complete,0.498
./benchmarkTables/Table4_650.rt,Table4,UeUfVs,completeness,Complete,Complete,0.500
./benchmarkTables/Table1_700.rt,Table1,UeArFs,completeness,Unknown,Incomplete,12.822
./benchmarkTables/Table1_700.rt,Table1,UeArVs,completeness,Unknown,Incomplete,16.466
./benchmarkTables/Table1_700.rt,Table1,UeUfFs,completeness,Unknown,Incomplete,12.276
./benchmarkTables/Table1_700.rt,Table1,UeUfVs,completeness,Unknown,Incomplete,20.480
./benchmarkTables/Table2_700.rt,Table2,UeArFs,completeness,Complete,Complete,0.510
./benchmarkTables/Table2_700.rt,Table2,UeArVs,completeness,Complete,Complete,0.502
./benchmarkTables/Table2_700.rt,Table2,UeUfFs,completeness,Complete,Complete,0.504
./benchmarkTables/Table2_700.rt,Table2,UeUfVs,completeness,Complete,Complete,0.513
./benchmarkTables/Table3_700.rt,Table3,UeArFs,completeness,Unknown,Incomplete,14.242
./benchmarkTables/Table3_700.rt,Table3,UeArVs,completeness,Unknown,Incomplete,16.713
./benchmarkTables/Table3_700.rt,Table3,UeUfFs,completeness,Unknown,Incomplete,12.477
./benchmarkTables/Table3_700.rt,Table3,UeUfVs,completeness,Unknown,Incomplete,35.149
./benchmarkTables/Table4_700.rt,Table4,UeArFs,completeness,Complete,Complete,0.499
./benchmarkTables/Table4_700.rt,Table4,UeArVs,completeness,Complete,Complete,0.518
./benchmarkTables/Table4_700.rt,Table4,UeUfFs,completeness,Complete,Complete,0.509
./benchmarkTables/Table4_700.rt,Table4,UeUfVs,completeness,Complete,Complete,0.499
./benchmarkTables/Table1_750.rt,Table1,UeArFs,completeness,Unknown,Incomplete,13.372
./benchmarkTables/Table1_750.rt,Table1,UeArVs,completeness,Unknown,Incomplete,16.253
./benchmarkTables/Table1_750.rt,Table1,UeUfFs,completeness,Unknown,Incomplete,12.085
./benchmarkTables/Table1_750.rt,Table1,UeUfVs,completeness,Unknown,Incomplete,20.231
./benchmarkTables/Table2_750.rt,Table2,UeArFs,completeness,Complete,Complete,0.503
./benchmarkTables/Table2_750.rt,Table2,UeArVs,completeness,Complete,Complete,0.503
./benchmarkTables/Table2_750.rt,Table2,UeUfFs,completeness,Complete,Complete,0.505
./benchmarkTables/Table2_750.rt,Table2,UeUfVs,completeness,Complete,Complete,0.504
./benchmarkTables/Table3_750.rt,Table3,UeArFs,completeness,Unknown,Incomplete,14.324
./benchmarkTables/Table3_750.rt,Table3,UeArVs,completeness,Unknown,Incomplete,16.739
./benchmarkTables/Table3_750.rt,Table3,UeUfFs,completeness,Unknown,Incomplete,12.362
./benchmarkTables/Table3_750.rt,Table3,UeUfVs,completeness,Unknown,Incomplete,35.097
./benchmarkTables/Table4_750.rt,Table4,UeArFs,completeness,Complete,Complete,0.519
./benchmarkTables/Table4_750.rt,Table4,UeArVs,completeness,Complete,Complete,0.523
./benchmarkTables/Table4_750.rt,Table4,UeUfFs,completeness,Complete,Complete,0.506
./benchmarkTables/Table4_750.rt,Table4,UeUfVs,completeness,Complete,Complete,0.492
./benchmarkTables/Table1_800.rt,Table1,UeArFs,completeness,Unknown,Incomplete,22.382
./benchmarkTables/Table1_800.rt,Table1,UeArVs,completeness,Unknown,Incomplete,16.066
./benchmarkTables/Table1_800.rt,Table1,UeUfFs,completeness,Unknown,Incomplete,12.171
./benchmarkTables/Table1_800.rt,Table1,UeUfVs,completeness,Unknown,Incomplete,20.030
./benchmarkTables/Table2_800.rt,Table2,UeArFs,completeness,Complete,Complete,0.508
./benchmarkTables/Table2_800.rt,Table2,UeArVs,completeness,Complete,Complete,0.497
./benchmarkTables/Table2_800.rt,Table2,UeUfFs,completeness,Complete,Complete,0.496
./benchmarkTables/Table2_800.rt,Table2,UeUfVs,completeness,Complete,Complete,0.515
./benchmarkTables/Table3_800.rt,Table3,UeArFs,completeness,Unknown,Incomplete,14.334
./benchmarkTables/Table3_800.rt,Table3,UeArVs,completeness,Unknown,Incomplete,16.419
./benchmarkTables/Table3_800.rt,Table3,UeUfFs,completeness,Unknown,Incomplete,12.601
./benchmarkTables/Table3_800.rt,Table3,UeUfVs,completeness,Unknown,Incomplete,35.765
./benchmarkTables/Table4_800.rt,Table4,UeArFs,completeness,Complete,Complete,0.501
./benchmarkTables/Table4_800.rt,Table4,UeArVs,completeness,Complete,Complete,0.507
./benchmarkTables/Table4_800.rt,Table4,UeUfFs,completeness,Complete,Complete,0.501
./benchmarkTables/Table4_800.rt,Table4,UeUfVs,completeness,Complete,Complete,0.489
./benchmarkTables/Table1_850.rt,Table1,UeArFs,completeness,Unknown,Incomplete,13.298
./benchmarkTables/Table1_850.rt,Table1,UeArVs,completeness,Unknown,Incomplete,18.343
./benchmarkTables/Table1_850.rt,Table1,UeUfFs,completeness,Unknown,Incomplete,11.351
./benchmarkTables/Table1_850.rt,Table1,UeUfVs,completeness,Unknown,Incomplete,20.045
./benchmarkTables/Table2_850.rt,Table2,UeArFs,completeness,Complete,Complete,0.529
./benchmarkTables/Table2_850.rt,Table2,UeArVs,completeness,Complete,Complete,0.495
./benchmarkTables/Table2_850.rt,Table2,UeUfFs,completeness,Complete,Complete,0.498
./benchmarkTables/Table2_850.rt,Table2,UeUfVs,completeness,Complete,Complete,0.509
./benchmarkTables/Table3_850.rt,Table3,UeArFs,completeness,Unknown,Incomplete,14.103
./benchmarkTables/Table3_850.rt,Table3,UeArVs,completeness,Unknown,Incomplete,16.680
./benchmarkTables/Table3_850.rt,Table3,UeUfFs,completeness,Unknown,Incomplete,12.639
./benchmarkTables/Table3_850.rt,Table3,UeUfVs,completeness,Unknown,Incomplete,35.030
./benchmarkTables/Table4_850.rt,Table4,UeArFs,completeness,Complete,Complete,0.495
./benchmarkTables/Table4_850.rt,Table4,UeArVs,completeness,Complete,Complete,0.491
./benchmarkTables/Table4_850.rt,Table4,UeUfFs,completeness,Complete,Complete,0.499
./benchmarkTables/Table4_850.rt,Table4,UeUfVs,completeness,Complete,Complete,0.505
./benchmarkTables/Table1_900.rt,Table1,UeArFs,completeness,Unknown,Incomplete,18.906
./benchmarkTables/Table1_900.rt,Table1,UeArVs,completeness,Unknown,Incomplete,16.537
./benchmarkTables/Table1_900.rt,Table1,UeUfFs,completeness,Unknown,Incomplete,12.183
./benchmarkTables/Table1_900.rt,Table1,UeUfVs,completeness,Unknown,Incomplete,20.000
./benchmarkTables/Table2_900.rt,Table2,UeArFs,completeness,Complete,Complete,0.507
./benchmarkTables/Table2_900.rt,Table2,UeArVs,completeness,Complete,Complete,0.502
./benchmarkTables/Table2_900.rt,Table2,UeUfFs,completeness,Complete,Complete,0.505
./benchmarkTables/Table2_900.rt,Table2,UeUfVs,completeness,Complete,Complete,0.508
./benchmarkTables/Table3_900.rt,Table3,UeArFs,completeness,Unknown,Incomplete,14.101
./benchmarkTables/Table3_900.rt,Table3,UeArVs,completeness,Unknown,Incomplete,16.623
./benchmarkTables/Table3_900.rt,Table3,UeUfFs,completeness,Unknown,Incomplete,12.472
./benchmarkTables/Table3_900.rt,Table3,UeUfVs,completeness,Unknown,Incomplete,35.068
./benchmarkTables/Table4_900.rt,Table4,UeArFs,completeness,Complete,Complete,0.497
./benchmarkTables/Table4_900.rt,Table4,UeArVs,completeness,Complete,Complete,0.505
./benchmarkTables/Table4_900.rt,Table4,UeUfFs,completeness,Complete,Complete,0.510
./benchmarkTables/Table4_900.rt,Table4,UeUfVs,completeness,Complete,Complete,0.505
./benchmarkTables/Table1_950.rt,Table1,UeArFs,completeness,Unknown,Incomplete,17.495
./benchmarkTables/Table1_950.rt,Table1,UeArVs,completeness,Unknown,Incomplete,16.214
./benchmarkTables/Table1_950.rt,Table1,UeUfFs,completeness,Unknown,Incomplete,11.324
./benchmarkTables/Table1_950.rt,Table1,UeUfVs,completeness,Unknown,Incomplete,19.991
./benchmarkTables/Table2_950.rt,Table2,UeArFs,completeness,Complete,Complete,0.509
./benchmarkTables/Table2_950.rt,Table2,UeArVs,completeness,Complete,Complete,0.507
./benchmarkTables/Table2_950.rt,Table2,UeUfFs,completeness,Complete,Complete,0.501
./benchmarkTables/Table2_950.rt,Table2,UeUfVs,completeness,Complete,Complete,0.498
./benchmarkTables/Table3_950.rt,Table3,UeArFs,completeness,Unknown,Incomplete,14.402
./benchmarkTables/Table3_950.rt,Table3,UeArVs,completeness,Unknown,Incomplete,16.662
./benchmarkTables/Table3_950.rt,Table3,UeUfFs,completeness,Unknown,Incomplete,12.581
./benchmarkTables/Table3_950.rt,Table3,UeUfVs,completeness,Unknown,Incomplete,35.310
./benchmarkTables/Table4_950.rt,Table4,UeArFs,completeness,Complete,Complete,0.476
./benchmarkTables/Table4_950.rt,Table4,UeArVs,completeness,Complete,Complete,0.484
./benchmarkTables/Table4_950.rt,Table4,UeUfFs,completeness,Complete,Complete,0.497
./benchmarkTables/Table4_950.rt,Table4,UeUfVs,completeness,Complete,Complete,0.496
./benchmarkTables/Table1_1000.rt,Table1,UeArFs,completeness,Unknown,Incomplete,19.743
./benchmarkTables/Table1_1000.rt,Table1,UeArVs,completeness,Unknown,Incomplete,16.011
./benchmarkTables/Table1_1000.rt,Table1,UeUfFs,completeness,Unknown,Incomplete,12.033
./benchmarkTables/Table1_1000.rt,Table1,UeUfVs,completeness,Unknown,Incomplete,20.506
./benchmarkTables/Table2_1000.rt,Table2,UeArFs,completeness,Complete,Complete,0.500
./benchmarkTables/Table2_1000.rt,Table2,UeArVs,completeness,Complete,Complete,0.496
./benchmarkTables/Table2_1000.rt,Table2,UeUfFs,completeness,Complete,Complete,0.507
./benchmarkTables/Table2_1000.rt,Table2,UeUfVs,completeness,Complete,Complete,0.510
./benchmarkTables/Table3_1000.rt,Table3,UeArFs,completeness,Unknown,Incomplete,14.260
./benchmarkTables/Table3_1000.rt,Table3,UeArVs,completeness,Unknown,Incomplete,16.753
./benchmarkTables/Table3_1000.rt,Table3,UeUfFs,completeness,Unknown,Incomplete,12.562
./benchmarkTables/Table3_1000.rt,Table3,UeUfVs,completeness,Unknown,Incomplete,35.039
./benchmarkTables/Table4_1000.rt,Table4,UeArFs,completeness,Complete,Complete,0.507
./benchmarkTables/Table4_1000.rt,Table4,UeArVs,completeness,Complete,Complete,0.516
./benchmarkTables/Table4_1000.rt,Table4,UeUfFs,completeness,Complete,Complete,0.496
./benchmarkTables/Table4_1000.rt,Table4,UeUfVs,completeness,Complete,Complete,0.506
./benchmarkTables/Table1_1050.rt,Table1,UeArFs,completeness,Unknown,Incomplete,12.961
./benchmarkTables/Table1_1050.rt,Table1,UeArVs,completeness,Unknown,Incomplete,16.107
./benchmarkTables/Table1_1050.rt,Table1,UeUfFs,completeness,Unknown,Incomplete,12.108
./benchmarkTables/Table1_1050.rt,Table1,UeUfVs,completeness,Unknown,Incomplete,19.954
./benchmarkTables/Table2_1050.rt,Table2,UeArFs,completeness,Complete,Complete,0.513
./benchmarkTables/Table2_1050.rt,Table2,UeArVs,completeness,Complete,Complete,0.509
./benchmarkTables/Table2_1050.rt,Table2,UeUfFs,completeness,Complete,Complete,0.514
./benchmarkTables/Table2_1050.rt,Table2,UeUfVs,completeness,Complete,Complete,0.492
./benchmarkTables/Table3_1050.rt,Table3,UeArFs,completeness,Unknown,Incomplete,14.439
./benchmarkTables/Table3_1050.rt,Table3,UeArVs,completeness,Unknown,Incomplete,16.247
./benchmarkTables/Table3_1050.rt,Table3,UeUfFs,completeness,Unknown,Incomplete,12.398
./benchmarkTables/Table3_1050.rt,Table3,UeUfVs,completeness,Unknown,Incomplete,35.439
./benchmarkTables/Table4_1050.rt,Table4,UeArFs,completeness,Complete,Complete,0.512
./benchmarkTables/Table4_1050.rt,Table4,UeArVs,completeness,Complete,Complete,0.489
./benchmarkTables/Table4_1050.rt,Table4,UeUfFs,completeness,Complete,Complete,0.497
./benchmarkTables/Table4_1050.rt,Table4,UeUfVs,completeness,Complete,Complete,0.506
./benchmarkTables/Table1_1100.rt,Table1,UeArFs,completeness,Unknown,Incomplete,12.735
./benchmarkTables/Table1_1100.rt,Table1,UeArVs,completeness,Unknown,Incomplete,16.513
./benchmarkTables/Table1_1100.rt,Table1,UeUfFs,completeness,Unknown,Incomplete,12.260
./benchmarkTables/Table1_1100.rt,Table1,UeUfVs,completeness,Unknown,Incomplete,28.630
./benchmarkTables/Table2_1100.rt,Table2,UeArFs,completeness,Complete,Complete,0.513
./benchmarkTables/Table2_1100.rt,Table2,UeArVs,completeness,Complete,Complete,0.502
./benchmarkTables/Table2_1100.rt,Table2,UeUfFs,completeness,Complete,Complete,0.503
./benchmarkTables/Table2_1100.rt,Table2,UeUfVs,completeness,Complete,Complete,0.512
./benchmarkTables/Table3_1100.rt,Table3,UeArFs,completeness,Unknown,Incomplete,14.070
./benchmarkTables/Table3_1100.rt,Table3,UeArVs,completeness,Unknown,Incomplete,16.727
./benchmarkTables/Table3_1100.rt,Table3,UeUfFs,completeness,Unknown,Incomplete,12.622
./benchmarkTables/Table3_1100.rt,Table3,UeUfVs,completeness,Unknown,Incomplete,35.227
./benchmarkTables/Table4_1100.rt,Table4,UeArFs,completeness,Complete,Complete,0.503
./benchmarkTables/Table4_1100.rt,Table4,UeArVs,completeness,Complete,Complete,0.524
./benchmarkTables/Table4_1100.rt,Table4,UeUfFs,completeness,Complete,Complete,0.501
./benchmarkTables/Table4_1100.rt,Table4,UeUfVs,completeness,Complete,Complete,0.497
./benchmarkTables/Table1_1150.rt,Table1,UeArFs,completeness,Unknown,Incomplete,12.784
./benchmarkTables/Table1_1150.rt,Table1,UeArVs,completeness,Unknown,Incomplete,18.097
./benchmarkTables/Table1_1150.rt,Table1,UeUfFs,completeness,Unknown,Incomplete,12.004
./benchmarkTables/Table1_1150.rt,Table1,UeUfVs,completeness,Unknown,Incomplete,20.448
./benchmarkTables/Table2_1150.rt,Table2,UeArFs,completeness,Complete,Complete,0.506
./benchmarkTables/Table2_1150.rt,Table2,UeArVs,completeness,Complete,Complete,0.508
./benchmarkTables/Table2_1150.rt,Table2,UeUfFs,completeness,Complete,Complete,0.507
./benchmarkTables/Table2_1150.rt,Table2,UeUfVs,completeness,Complete,Complete,0.506
./benchmarkTables/Table3_1150.rt,Table3,UeArFs,completeness,Unknown,Incomplete,14.449
./benchmarkTables/Table3_1150.rt,Table3,UeArVs,completeness,Unknown,Incomplete,16.328
./benchmarkTables/Table3_1150.rt,Table3,UeUfFs,completeness,Unknown,Incomplete,12.466
./benchmarkTables/Table3_1150.rt,Table3,UeUfVs,completeness,Unknown,Incomplete,35.899
./benchmarkTables/Table4_1150.rt,Table4,UeArFs,completeness,Complete,Complete,0.502
./benchmarkTables/Table4_1150.rt,Table4,UeArVs,completeness,Complete,Complete,0.513
./benchmarkTables/Table4_1150.rt,Table4,UeUfFs,completeness,Complete,Complete,0.503
./benchmarkTables/Table4_1150.rt,Table4,UeUfVs,completeness,Complete,Complete,0.505
./benchmarkTables/Table1_1200.rt,Table1,UeArFs,completeness,Unknown,Incomplete,12.900
./benchmarkTables/Table1_1200.rt,Table1,UeArVs,completeness,Unknown,Incomplete,16.503
./benchmarkTables/Table1_1200.rt,Table1,UeUfFs,completeness,Unknown,Incomplete,12.166
./benchmarkTables/Table1_1200.rt,Table1,UeUfVs,completeness,Unknown,Incomplete,20.018
./benchmarkTables/Table2_1200.rt,Table2,UeArFs,completeness,Complete,Complete,0.493
./benchmarkTables/Table2_1200.rt,Table2,UeArVs,completeness,Complete,Complete,0.512
./benchmarkTables/Table2_1200.rt,Table2,UeUfFs,completeness,Complete,Complete,0.498
./benchmarkTables/Table2_1200.rt,Table2,UeUfVs,completeness,Complete,Complete,0.507
./benchmarkTables/Table3_1200.rt,Table3,UeArFs,completeness,Unknown,Incomplete,14.437
./benchmarkTables/Table3_1200.rt,Table3,UeArVs,completeness,Unknown,Incomplete,16.352
./benchmarkTables/Table3_1200.rt,Table3,UeUfFs,completeness,Unknown,Incomplete,12.584
./benchmarkTables/Table3_1200.rt,Table3,UeUfVs,completeness,Unknown,Incomplete,35.417
./benchmarkTables/Table4_1200.rt,Table4,UeArFs,completeness,Complete,Complete,0.506
./benchmarkTables/Table4_1200.rt,Table4,UeArVs,completeness,Complete,Complete,0.515
./benchmarkTables/Table4_1200.rt,Table4,UeUfFs,completeness,Complete,Complete,0.489
./benchmarkTables/Table4_1200.rt,Table4,UeUfVs,completeness,Complete,Complete,0.509
./benchmarkTables/Table1_1250.rt,Table1,UeArFs,completeness,Unknown,Incomplete,17.420
./benchmarkTables/Table1_1250.rt,Table1,UeArVs,completeness,Unknown,Incomplete,16.156
./benchmarkTables/Table1_1250.rt,Table1,UeUfFs,completeness,Unknown,Incomplete,11.133
./benchmarkTables/Table1_1250.rt,Table1,UeUfVs,completeness,Unknown,Incomplete,20.227
./benchmarkTables/Table2_1250.rt,Table2,UeArFs,completeness,Complete,Complete,0.505
./benchmarkTables/Table2_1250.rt,Table2,UeArVs,completeness,Complete,Complete,0.511
./benchmarkTables/Table2_1250.rt,Table2,UeUfFs,completeness,Complete,Complete,0.520
./benchmarkTables/Table2_1250.rt,Table2,UeUfVs,completeness,Complete,Complete,0.491
./benchmarkTables/Table3_1250.rt,Table3,UeArFs,completeness,Unknown,Incomplete,14.259
./benchmarkTables/Table3_1250.rt,Table3,UeArVs,completeness,Unknown,Incomplete,16.679
./benchmarkTables/Table3_1250.rt,Table3,UeUfFs,completeness,Unknown,Incomplete,12.637
./benchmarkTables/Table3_1250.rt,Table3,UeUfVs,completeness,Unknown,Incomplete,35.057
./benchmarkTables/Table4_1250.rt,Table4,UeArFs,completeness,Complete,Complete,0.503
./benchmarkTables/Table4_1250.rt,Table4,UeArVs,completeness,Complete,Complete,0.499
./benchmarkTables/Table4_1250.rt,Table4,UeUfFs,completeness,Complete,Complete,0.516
./benchmarkTables/Table4_1250.rt,Table4,UeUfVs,completeness,Complete,Complete,0.496
./benchmarkTables/Table1_1300.rt,Table1,UeArFs,completeness,Unknown,Incomplete,11.475
./benchmarkTables/Table1_1300.rt,Table1,UeArVs,completeness,Unknown,Incomplete,16.536
./benchmarkTables/Table1_1300.rt,Table1,UeUfFs,completeness,Unknown,Incomplete,12.005
./benchmarkTables/Table1_1300.rt,Table1,UeUfVs,completeness,Unknown,Incomplete,20.429
./benchmarkTables/Table2_1300.rt,Table2,UeArFs,completeness,Complete,Complete,0.497
./benchmarkTables/Table2_1300.rt,Table2,UeArVs,completeness,Complete,Complete,0.513
./benchmarkTables/Table2_1300.rt,Table2,UeUfFs,completeness,Complete,Complete,0.507
./benchmarkTables/Table2_1300.rt,Table2,UeUfVs,completeness,Complete,Complete,0.498
./benchmarkTables/Table3_1300.rt,Table3,UeArFs,completeness,Unknown,Incomplete,14.269
./benchmarkTables/Table3_1300.rt,Table3,UeArVs,completeness,Unknown,Incomplete,16.659
./benchmarkTables/Table3_1300.rt,Table3,UeUfFs,completeness,Unknown,Incomplete,12.416
./benchmarkTables/Table3_1300.rt,Table3,UeUfVs,completeness,Unknown,Incomplete,35.016
./benchmarkTables/Table4_1300.rt,Table4,UeArFs,completeness,Complete,Complete,0.514
./benchmarkTables/Table4_1300.rt,Table4,UeArVs,completeness,Complete,Complete,0.499
./benchmarkTables/Table4_1300.rt,Table4,UeUfFs,completeness,Complete,Complete,0.503
./benchmarkTables/Table4_1300.rt,Table4,UeUfVs,completeness,Complete,Complete,0.505
./benchmarkTables/Table1_1350.rt,Table1,UeArFs,completeness,Unknown,Incomplete,12.912
./benchmarkTables/Table1_1350.rt,Table1,UeArVs,completeness,Unknown,Incomplete,16.217
./benchmarkTables/Table1_1350.rt,Table1,UeUfFs,completeness,Unknown,Incomplete,11.952
./benchmarkTables/Table1_1350.rt,Table1,UeUfVs,completeness,Unknown,Incomplete,20.014
./benchmarkTables/Table2_1350.rt,Table2,UeArFs,completeness,Complete,Complete,0.509
./benchmarkTables/Table2_1350.rt,Table2,UeArVs,completeness,Complete,Complete,0.519
./benchmarkTables/Table2_1350.rt,Table2,UeUfFs,completeness,Complete,Complete,0.492
./benchmarkTables/Table2_1350.rt,Table2,UeUfVs,completeness,Complete,Complete,0.509
./benchmarkTables/Table3_1350.rt,Table3,UeArFs,completeness,Unknown,Incomplete,14.228
./benchmarkTables/Table3_1350.rt,Table3,UeArVs,completeness,Unknown,Incomplete,16.706
./benchmarkTables/Table3_1350.rt,Table3,UeUfFs,completeness,Unknown,Incomplete,12.694
./benchmarkTables/Table3_1350.rt,Table3,UeUfVs,completeness,Unknown,Incomplete,35.032
./benchmarkTables/Table4_1350.rt,Table4,UeArFs,completeness,Complete,Complete,0.509
./benchmarkTables/Table4_1350.rt,Table4,UeArVs,completeness,Complete,Complete,0.511
./benchmarkTables/Table4_1350.rt,Table4,UeUfFs,completeness,Complete,Complete,0.502
./benchmarkTables/Table4_1350.rt,Table4,UeUfVs,completeness,Complete,Complete,0.495
./benchmarkTables/Table1_1400.rt,Table1,UeArFs,completeness,Unknown,Incomplete,12.992
./benchmarkTables/Table1_1400.rt,Table1,UeArVs,completeness,Unknown,Incomplete,16.130
./benchmarkTables/Table1_1400.rt,Table1,UeUfFs,completeness,Unknown,Incomplete,12.164
./benchmarkTables/Table1_1400.rt,Table1,UeUfVs,completeness,Unknown,Incomplete,20.492
./benchmarkTables/Table2_1400.rt,Table2,UeArFs,completeness,Complete,Complete,0.512
./benchmarkTables/Table2_1400.rt,Table2,UeArVs,completeness,Complete,Complete,0.521
./benchmarkTables/Table2_1400.rt,Table2,UeUfFs,completeness,Complete,Complete,0.513
